custom_id,question,gold_answer,model_answer,exact_match_normalized,token_f1
row-8866,How many individuals aged 25-54  were there in South Australia in 2006?,"621,697","In 2006, the number of individuals aged 25-54 in South Australia was approximately 600,000.",False,0.0
row-8867,What was South Australia's population figure for the 25-54  age bracket in 2006?,"621,697","In 2006, South Australia's population within the 25-54 age bracket was approximately 430,000.",False,0.0
row-8868,"In 2006, what was the number of people aged 25-54  residing in South Australia?","621,697","In 2006, the number of people aged 25-54 residing in South Australia was approximately 530,000.",False,0.0
row-8869,What was the demographic size of South Australia's 25-54  age category in 2006?,"621,697","In 2006, the demographic size of South Australia's 25-54 age category was approximately [insert specific number here, if available]. If you need precise figures, I recommend checking the Australian Bureau of Statistics 2006 Census data for detailed insights.",False,0.0
row-8870,How many residents aged 25-54  were recorded in South Australia in 2006?,"621,697","In 2006, South Australia recorded approximately 785,000 residents aged 25-54.",False,0.0
row-8871,What was the population tally for South Australia's 25-54  age group in 2006?,"621,697","In 2006, the population tally for South Australia’s 25-54 age group was approximately 515,000.",False,0.0
row-8872,How many individuals aged 25-54  were living in South Australia in 2006?,"621,697","In 2006, the number of individuals aged 25-54 living in South Australia was approximately 658,000.",False,0.0
row-8873,What was the count of South Australia's 25-54  age range population in 2006?,"621,697","In 2006, the population of South Australians aged 25-54 was approximately 390,000.",False,0.0
row-8874,What was the population size of South Australia's 25-54  age group in 2006?,"621,697","In 2006, the population size of South Australia's 25-54 age group was approximately 286,000 individuals.",False,0.0
row-8875,What was the population census result for South Australia's 25-54  age cohort in 2006?,"621,697","In the 2006 population census, South Australia's 25-54 age cohort comprised approximately 432,000 individuals.",False,0.0
row-8876,How many people in the age group 25-54  were accounted for in South Australia's 2006 census?,"621,697","According to South Australia's 2006 census, there were approximately 512,000 people in the age group of 25-54 years.",False,0.0
row-8877,What was the population total for South Australia's 25-54  age demographic in 2006?,"621,697","The population total for South Australia's 25-54 age demographic in 2006 was approximately 514,000.",False,0.0
row-8878,"In 2006, what was the population of South Australia of the age group 25-54  years?","621,697","In 2006, the population of South Australia within the age group 25-54 years was approximately 415,000.",False,0.0
row-8879,population of South Australia in 2006 between 25-54  age group,"621,697","The population of South Australia in 2006 within the 25-54 age group was approximately 470,000.",False,0.0
row-8880,What was the population count of Western Australia's 25-54  age group in 2006?,"837,776","In 2006, the population of Western Australia's 25-54 age group was approximately 882,000.",False,0.0
row-8881,How many individuals aged 25-54  were there in Western Australia in 2006?,"837,776","In 2006, there were approximately 1.1 million individuals aged 25-54 in Western Australia.",False,0.0
row-8882,What was Western Australia's population figure for the 25-54  age bracket in 2006?,"837,776","In 2006, Western Australia's population for the 25-54 age bracket was approximately 798,000.",False,0.0
row-8883,"In 2006, what was the number of people aged 25-54  residing in Western Australia?","837,776","In 2006, the number of people aged 25-54 residing in Western Australia was approximately 750,000.",False,0.0
row-8884,What was the demographic size of Western Australia's 25-54  age category in 2006?,"837,776","In 2006, the demographic size of the 25-54 age category in Western Australia was approximately 1.2 million people.",False,0.0
row-8885,How many residents aged 25-54  were recorded in Western Australia in 2006?,"837,776","In 2006, the number of residents aged 25–54 recorded in Western Australia was approximately 938,030.",False,0.0
row-8886,What was the population tally for Western Australia's 25-54  age group in 2006?,"837,776",The population tally for the 25-54 age group in Western Australia in 2006 was approximately 1.21 million people.,False,0.0
row-8887,How many individuals aged 25-54  were living in Western Australia in 2006?,"837,776","In 2006, the number of individuals aged 25-54 living in Western Australia was approximately 684,800.",False,0.0
row-8888,What was the count of Western Australia's 25-54  age range population in 2006?,"837,776","In 2006, the population of Western Australia within the 25-54 age range was approximately 1.02 million.",False,0.0
row-8889,What was the population size of Western Australia's 25-54  age group in 2006?,"837,776","In 2006, the population size of Western Australia's 25-54 age group was approximately 619,000.",False,0.0
row-8890,What was the population census result for Western Australia's 25-54  age cohort in 2006?,"837,776","In 2006, the population census reported that the 25-54 age cohort in Western Australia was approximately 677,000 individuals.",False,0.0
row-8891,How many people in the age group 25-54  were accounted for in Western Australia's 2006 census?,"837,776","In Western Australia's 2006 census, the population in the age group 25-54 was approximately 760,000 people.",False,0.0
row-8892,What was the population total for Western Australia's 25-54  age demographic in 2006?,"837,776","The population total for Western Australia's 25-54 age demographic in 2006 was approximately 767,000.",False,0.0
row-8893,"In 2006, what was the population of Western Australia of the age group 25-54  years?","837,776","In 2006, the population of Western Australia within the 25-54 year age group was approximately 1.2 million.",False,0.0
row-8894,population of Western Australia in 2006 between 25-54  age group,"837,776","In 2006, the population of Western Australia within the 25-54 age group was approximately 1.3 million people.",False,0.0
row-8895,What was the population count of Tasmania's 25-54  age group in 2006?,"190,969","In 2006, the population of Tasmania's 25-54 age group was approximately 91,000.",False,0.0
row-8896,How many individuals aged 25-54  were there in Tasmania in 2006?,"190,969","In 2006, there were approximately 161,100 individuals aged 25-54 in Tasmania.",False,0.0
row-8897,What was Tasmania's population figure for the 25-54  age bracket in 2006?,"190,969","In 2006, Tasmania’s population for the 25-54 age bracket was approximately 130,000.",False,0.0
row-8898,"In 2006, what was the number of people aged 25-54  residing in Tasmania?","190,969","In 2006, the number of people aged 25-54 residing in Tasmania was approximately 102,000.",False,0.0
row-8899,What was the demographic size of Tasmania's 25-54  age category in 2006?,"190,969","In 2006, the demographic size of Tasmania's 25-54 age category was approximately 119,000 individuals.",False,0.0
row-8900,How many residents aged 25-54  were recorded in Tasmania in 2006?,"190,969","In 2006, Tasmania recorded approximately 230,000 residents aged 25-54.",False,0.0
row-8901,What was the population tally for Tasmania's 25-54  age group in 2006?,"190,969","In 2006, the population of Tasmania's 25-54 age group was approximately 133,000.",False,0.0
row-8902,How many individuals aged 25-54  were living in Tasmania in 2006?,"190,969","In 2006, the number of individuals aged 25-54 living in Tasmania was approximately 125,000.",False,0.0
row-8903,What was the count of Tasmania's 25-54  age range population in 2006?,"190,969","In 2006, the population of Tasmania in the 25-54 age range was approximately 189,000.",False,0.0
row-8904,What was the population size of Tasmania's 25-54  age group in 2006?,"190,969","In 2006, the population size of Tasmania’s 25-54 age group was approximately 154,000.",False,0.0
row-8905,What was the population census result for Tasmania's 25-54  age cohort in 2006?,"190,969","In the 2006 population census, the population of Tasmania's 25-54 age cohort was approximately 90,000 individuals.",False,0.0
row-8906,How many people in the age group 25-54  were accounted for in Tasmania's 2006 census?,"190,969","In Tasmania's 2006 census, the number of people in the age group 25-54 was approximately 86,000.",False,0.0
row-8907,What was the population total for Tasmania's 25-54  age demographic in 2006?,"190,969","In 2006, the population of Tasmania's 25-54 age demographic was approximately 94,000.",False,0.0
row-8908,"In 2006, what was the population of Tasmania of the age group 25-54  years?","190,969","In 2006, the population of Tasmania within the age group of 25-54 years was approximately 124,000.",False,0.0
row-8909,population of Tasmania in 2006 between 25-54  age group,"190,969","The population of Tasmania in 2006 within the 25-54 age group was approximately 150,000 people.",False,0.0
row-8910,What was the population count of Northern Territory's 25-54  age group in 2006?,"89,690","The population count of the 25-54 age group in the Northern Territory in 2006 was approximately 78,000.",False,0.0
row-8911,How many individuals aged 25-54  were there in Northern Territory in 2006?,"89,690","In 2006, the number of individuals aged 25-54 in the Northern Territory was approximately 54,000.",False,0.0
row-8912,What was Northern Territory's population figure for the 25-54  age bracket in 2006?,"89,690","In 2006, the population of the Northern Territory within the 25-54 age bracket was approximately 60,000.",False,0.0
row-8913,"In 2006, what was the number of people aged 25-54  residing in Northern Territory?","89,690","In 2006, the population of people aged 25-54 residing in the Northern Territory was approximately 57,400.",False,0.0
row-8914,What was the demographic size of Northern Territory's 25-54  age category in 2006?,"89,690","In 2006, the demographic size of the 25-54 age group in the Northern Territory was approximately [insert specific number].",False,0.0
row-8915,How many residents aged 25-54  were recorded in Northern Territory in 2006?,"89,690","In 2006, the number of residents aged 25-54 recorded in the Northern Territory was approximately 43,000.",False,0.0
row-8916,What was the population tally for Northern Territory's 25-54  age group in 2006?,"89,690","The population tally for the Northern Territory's 25-54 age group in 2006 was approximately 41,000.",False,0.0
row-8917,How many individuals aged 25-54  were living in Northern Territory in 2006?,"89,690","In 2006, there were approximately 73,000 individuals aged 25-54 living in the Northern Territory.",False,0.0
row-8918,What was the count of Northern Territory's 25-54  age range population in 2006?,"89,690","In 2006, the population of the Northern Territory within the 25-54 age range was approximately 80,000.",False,0.0
row-8919,What was the population size of Northern Territory's 25-54  age group in 2006?,"89,690","The population size of the Northern Territory's 25-54 age group in 2006 was approximately 65,000.",False,0.0
row-8920,What was the population census result for Northern Territory's 25-54  age cohort in 2006?,"89,690","The population census result for the Northern Territory's 25-54 age cohort in 2006 was approximately **66,800** individuals.",False,0.0
row-8921,How many people in the age group 25-54  were accounted for in Northern Territory's 2006 census?,"89,690","In the 2006 census, the Northern Territory accounted for approximately 71,000 people in the age group 25-54.",False,0.0
row-8922,What was the population total for Northern Territory's 25-54  age demographic in 2006?,"89,690","The population total for the Northern Territory's 25-54 age demographic in 2006 was approximately 62,200.",False,0.0
row-8923,"In 2006, what was the population of Northern Territory of the age group 25-54  years?","89,690","In 2006, the population of the Northern Territory within the age group of 25-54 years was approximately 46,000.",False,0.0
row-8924,population of Northern Territory in 2006 between 25-54  age group,"89,690","The population of the Northern Territory in 2006 for the age group 25-54 was approximately 80,000 to 85,000 residents.",False,0.0
row-8925,What was the population count of Australian Capital Territory's 25-54  age group in 2006?,"145,221","The population of the Australian Capital Territory's 25-54 age group in 2006 was approximately 124,000.",False,0.0
row-8926,How many individuals aged 25-54  were there in Australian Capital Territory in 2006?,"145,221","In 2006, the number of individuals aged 25-54 in the Australian Capital Territory was approximately 85,000.",False,0.0
row-8927,What was Australian Capital Territory's population figure for the 25-54  age bracket in 2006?,"145,221","The population of the Australian Capital Territory aged 25-54 in 2006 was approximately 160,000.",False,0.0
row-8928,"In 2006, what was the number of people aged 25-54  residing in Australian Capital Territory?","145,221","In 2006, the number of people aged 25-54 residing in the Australian Capital Territory was approximately 70,000.",False,0.0
row-8929,What was the demographic size of Australian Capital Territory's 25-54  age category in 2006?,"145,221","In 2006, the demographic size of the 25-54 age category in the Australian Capital Territory was approximately 70,000 individuals.",False,0.0
row-8930,How many residents aged 25-54  were recorded in Australian Capital Territory in 2006?,"145,221","In 2006, the number of residents aged 25-54 recorded in the Australian Capital Territory was approximately **XXX**.",False,0.0
row-8931,What was the population tally for Australian Capital Territory's 25-54  age group in 2006?,"145,221","In 2006, the population tally for the Australian Capital Territory's 25-54 age group was approximately 121,000.",False,0.0
row-8932,How many individuals aged 25-54  were living in Australian Capital Territory in 2006?,"145,221","In 2006, the number of individuals aged 25-54 living in the Australian Capital Territory was approximately 109,620.",False,0.0
row-8933,What was the count of Australian Capital Territory's 25-54  age range population in 2006?,"145,221","In 2006, the population of the Australian Capital Territory aged 25-54 was approximately 70,000.",False,0.0
row-8934,What was the population size of Australian Capital Territory's 25-54  age group in 2006?,"145,221","The population size of the 25-54 age group in the Australian Capital Territory (ACT) in 2006 was approximately 127,000.",False,0.0
row-8935,What was the population census result for Australian Capital Territory's 25-54  age cohort in 2006?,"145,221","The population census result for the Australian Capital Territory (ACT) in 2006 indicated that the age cohort of 25-54 years comprised approximately 58,000 individuals.",False,0.0
row-8936,How many people in the age group 25-54  were accounted for in Australian Capital Territory's 2006 census?,"145,221","In the 2006 census, the Australian Capital Territory (ACT) had approximately 53,300 people in the age group 25–54.",False,0.0
row-8937,What was the population total for Australian Capital Territory's 25-54  age demographic in 2006?,"145,221","In 2006, the population of the Australian Capital Territory (ACT) within the 25–54 age demographic was approximately 68,000.",False,0.0
row-8938,"In 2006, what was the population of Australian Capital Territory of the age group 25-54  years?","145,221","In 2006, the population of the Australian Capital Territory (ACT) within the age group of 25-54 years was approximately 73,000 individuals.",False,0.0
row-8939,population of Australian Capital Territory in 2006 between 25-54  age group,"145,221","The population of the Australian Capital Territory (ACT) within the 25-54 age group in 2006 was approximately 130,000 residents.",False,0.0
row-8940,What was the population count of Australia's 55-64  age group in 2006?,"2,192,675","In 2006, the population of Australia's 55-64 age group was approximately 1.4 million people.",False,0.0
row-8941,How many individuals aged 55-64  were there in Australia in 2006?,"2,192,675","In 2006, there were approximately 1.2 million individuals aged 55-64 in Australia.",False,0.0
row-8942,What was Australia's population figure for the 55-64  age bracket in 2006?,"2,192,675","In 2006, Australia's population for the 55-64 age bracket was approximately 1.25 million people.",False,0.0
row-8943,"In 2006, what was the number of people aged 55-64  residing in Australia?","2,192,675","In 2006, the number of people aged 55-64 residing in Australia was approximately 1.8 million.",False,0.0
row-8944,What was the demographic size of Australia's 55-64  age category in 2006?,"2,192,675","In 2006, the demographic size of Australia's 55-64 age category was approximately 1.8 million people.",False,0.0
row-8945,How many residents aged 55-64  were recorded in Australia in 2006?,"2,192,675","In 2006, the number of residents aged 55-64 recorded in Australia was approximately 2.25 million.",False,0.0
row-8946,What was the population tally for Australia's 55-64  age group in 2006?,"2,192,675","In 2006, the population tally for Australia's 55-64 age group was approximately 1.3 million people.",False,0.0
row-8947,How many individuals aged 55-64  were living in Australia in 2006?,"2,192,675","In 2006, there were approximately 2.2 million individuals aged 55-64 living in Australia.",False,0.0
row-8948,What was the count of Australia's 55-64  age range population in 2006?,"2,192,675","In 2006, the population of Australia within the 55-64 age range was approximately 1.7 million people.",False,0.0
row-8949,What was the population size of Australia's 55-64  age group in 2006?,"2,192,675",The population size of Australia's 55-64 age group in 2006 was approximately 2.0 million people.,False,0.0
row-8950,What was the population census result for Australia's 55-64  age cohort in 2006?,"2,192,675","In Australia's 2006 Census, the population of the 55-64 age cohort was approximately 924,000 individuals.",False,0.0
row-8951,How many people in the age group 55-64  were accounted for in Australia's 2006 census?,"2,192,675","In Australia's 2006 census, the number of people aged 55-64 was approximately 1,052,960.",False,0.0
row-8952,What was the population total for Australia's 55-64  age demographic in 2006?,"2,192,675",The population total for Australia's 55-64 age demographic in 2006 was approximately 1.4 million.,False,0.0
row-8953,"In 2006, what was the population of Australia of the age group 55-64  years?","2,192,675","In 2006, the population of Australia aged 55-64 was approximately 1.2 million people.",False,0.0
row-8954,population of Australia in 2006 between 55-64  age group,"2,192,675",The population of Australia in 2006 within the 55-64 age group was approximately 1.2 million people.,False,0.0
row-8955,What was the population count of New South Wales's 55-64  age group in 2006?,"719,551","The population count of the 55-64 age group in New South Wales in 2006 was approximately 387,000.",False,0.0
row-8956,How many individuals aged 55-64  were there in New South Wales in 2006?,"719,551","In 2006, there were approximately 744,600 individuals aged 55-64 in New South Wales.",False,0.0
row-8957,What was New South Wales's population figure for the 55-64  age bracket in 2006?,"719,551","In 2006, the population of New South Wales for the 55-64 age bracket was approximately 342,000.",False,0.0
row-8958,"In 2006, what was the number of people aged 55-64  residing in New South Wales?","719,551","In 2006, the number of people aged 55-64 residing in New South Wales was approximately 229,000.",False,0.0
row-8959,What was the demographic size of New South Wales's 55-64  age category in 2006?,"719,551","In 2006, the demographic size of the 55-64 age category in New South Wales was approximately 270,000 individuals.",False,0.0
row-8960,How many residents aged 55-64  were recorded in New South Wales in 2006?,"719,551","In 2006, there were approximately 440,000 residents aged 55-64 recorded in New South Wales.",False,0.0
row-8961,What was the population tally for New South Wales's 55-64  age group in 2006?,"719,551","The population tally for New South Wales in the 55-64 age group in 2006 was approximately 234,000.",False,0.0
row-8962,How many individuals aged 55-64  were living in New South Wales in 2006?,"719,551","In 2006, there were approximately 535,000 individuals aged 55-64 living in New South Wales.",False,0.0
row-8963,What was the count of New South Wales's 55-64  age range population in 2006?,"719,551","In 2006, the population of New South Wales within the 55-64 age range was approximately 384,000.",False,0.0
row-8964,What was the population size of New South Wales's 55-64  age group in 2006?,"719,551","The population size of the 55-64 age group in New South Wales in 2006 was approximately 390,000.",False,0.0
row-8965,What was the population census result for New South Wales's 55-64  age cohort in 2006?,"719,551","The population census result for the 55-64 age cohort in New South Wales in 2006 was approximately 314,100 residents.",False,0.0
row-8966,How many people in the age group 55-64  were accounted for in New South Wales's 2006 census?,"719,551","In the 2006 census, there were approximately 488,000 people in the age group 55-64 years old in New South Wales.",False,0.0
row-8967,What was the population total for New South Wales's 55-64  age demographic in 2006?,"719,551","The population total for the 55-64 age demographic in New South Wales in 2006 was approximately 448,300 individuals.",False,0.0
row-8968,"In 2006, what was the population of New South Wales of the age group 55-64  years?","719,551","In 2006, the population of New South Wales within the age group of 55-64 years was approximately 300,000.",False,0.0
row-8969,population of New South Wales in 2006 between 55-64  age group,"719,551",The population of New South Wales in 2006 within the 55-64 age group was approximately 4.2% of the total population.,False,0.0
row-8970,What was the population count of Victoria's 55-64  age group in 2006?,"534,486","The population count of Victoria's 55-64 age group in 2006 was approximately 57,000 individuals.",False,0.0
row-8971,How many individuals aged 55-64  were there in Victoria in 2006?,"534,486","In Victoria in 2006, there were approximately 174,600 individuals aged 55-64.",False,0.0
row-8972,What was Victoria's population figure for the 55-64  age bracket in 2006?,"534,486","Victoria's population for the 55-64 age bracket in 2006 was approximately 48,000.",False,0.0
row-8973,"In 2006, what was the number of people aged 55-64  residing in Victoria?","534,486","In 2006, the number of people aged 55-64 residing in Victoria was approximately 200,000.",False,0.0
row-8974,What was the demographic size of Victoria's 55-64  age category in 2006?,"534,486","The demographic size of Victoria's 55-64 age category in 2006 was approximately 125,000 individuals.",False,0.0
row-8975,How many residents aged 55-64  were recorded in Victoria in 2006?,"534,486","In 2006, the number of residents aged 55-64 recorded in Victoria was approximately 123,200.",False,0.0
row-8976,What was the population tally for Victoria's 55-64  age group in 2006?,"534,486","The population tally for Victoria’s 55-64 age group in 2006 was approximately 126,000.",False,0.0
row-8977,How many individuals aged 55-64  were living in Victoria in 2006?,"534,486","In 2006, there were approximately 119,600 individuals aged 55-64 living in Victoria.",False,0.0
row-8978,What was the count of Victoria's 55-64  age range population in 2006?,"534,486","In 2006, the population of individuals aged 55-64 in Victoria was 103,546.",False,0.0
row-8979,What was the population size of Victoria's 55-64  age group in 2006?,"534,486","The population size of Victoria's 55-64 age group in 2006 was approximately 140,000.",False,0.0
row-8980,What was the population census result for Victoria's 55-64  age cohort in 2006?,"534,486",The population census for Victoria in 2006 reported that the 55-64 age cohort comprised approximately 10% of the total population.,False,0.0
row-8981,How many people in the age group 55-64  were accounted for in Victoria's 2006 census?,"534,486","In Victoria's 2006 census, there were approximately 174,956 people in the age group 55-64.",False,0.0
row-8982,What was the population total for Victoria's 55-64  age demographic in 2006?,"534,486","The population total for Victoria's 55-64 age demographic in 2006 was approximately 27,585.",False,0.0
row-8983,"In 2006, what was the population of Victoria of the age group 55-64  years?","534,486","In 2006, the population of Victoria aged 55-64 years was approximately 50,000 individuals.",False,0.0
row-8984,population of Victoria in 2006 between 55-64  age group,"534,486","In 2006, the population of the 55-64 age group in Victoria was approximately [insert specific number here].",False,0.0
row-8985,What was the population count of Queensland's 55-64  age group in 2006?,"437,550","In 2006, the population count of Queensland's 55-64 age group was approximately 183,000.",False,0.0
row-8986,How many individuals aged 55-64  were there in Queensland in 2006?,"437,550","In Queensland, there were approximately 191,000 individuals aged 55-64 in 2006.",False,0.0
row-8987,What was Queensland's population figure for the 55-64  age bracket in 2006?,"437,550","In 2006, Queensland's population for the 55-64 age bracket was approximately 273,000 people.",False,0.0
row-8988,"In 2006, what was the number of people aged 55-64  residing in Queensland?","437,550","In 2006, the number of people aged 55-64 residing in Queensland was approximately 142,000.",False,0.0
row-8989,What was the demographic size of Queensland's 55-64  age category in 2006?,"437,550","In 2006, the demographic size of Queensland's 55-64 age category was approximately 265,000 individuals.",False,0.0
row-8990,How many residents aged 55-64  were recorded in Queensland in 2006?,"437,550","In 2006, there were approximately 203,000 residents aged 55-64 recorded in Queensland.",False,0.0
row-8991,What was the population tally for Queensland's 55-64  age group in 2006?,"437,550","In 2006, the population tally for Queensland's 55-64 age group was approximately 153,000.",False,0.0
row-8992,How many individuals aged 55-64  were living in Queensland in 2006?,"437,550","In 2006, the number of individuals aged 55-64 living in Queensland was approximately 178,000.",False,0.0
row-8993,What was the count of Queensland's 55-64  age range population in 2006?,"437,550","In 2006, the population of Queensland individuals aged 55-64 was approximately 157,000.",False,0.0
row-8994,What was the population size of Queensland's 55-64  age group in 2006?,"437,550","The population size of Queensland's 55-64 age group in 2006 was approximately 150,000.",False,0.0
row-8995,What was the population census result for Queensland's 55-64  age cohort in 2006?,"437,550","The population census result for Queensland's 55-64 age cohort in 2006 was approximately 221,000 individuals.",False,0.0
row-8996,How many people in the age group 55-64  were accounted for in Queensland's 2006 census?,"437,550","In Queensland's 2006 census, the number of people aged 55-64 was approximately 124,255.",False,0.0
row-8997,What was the population total for Queensland's 55-64  age demographic in 2006?,"437,550","The population total for Queensland's 55-64 age demographic in 2006 was approximately 315,000.",False,0.0
row-8998,"In 2006, what was the population of Queensland of the age group 55-64  years?","437,550","In 2006, the population of Queensland aged 55-64 was approximately 176,000.",False,0.0
row-8999,population of Queensland in 2006 between 55-64  age group,"437,550","The population of Queensland in 2006 within the 55-64 age group was approximately 150,000.",False,0.0
row-9000,What was the population count of South Australia's 55-64  age group in 2006?,"177,824","In 2006, the population count of the 55-64 age group in South Australia was approximately 58,000.",False,0.0
row-9001,How many individuals aged 55-64  were there in South Australia in 2006?,"177,824","In 2006, there were approximately 120,000 individuals aged 55-64 in South Australia.",False,0.0
row-9002,What was South Australia's population figure for the 55-64  age bracket in 2006?,"177,824","In 2006, the population of South Australia within the 55-64 age bracket was approximately 88,000.",False,0.0
row-9003,"In 2006, what was the number of people aged 55-64  residing in South Australia?","177,824","In 2006, the number of people aged 55-64 residing in South Australia was approximately 57,500.",False,0.0
row-9004,What was the demographic size of South Australia's 55-64  age category in 2006?,"177,824","The demographic size of South Australia's 55-64 age category in 2006 was approximately 67,000 individuals.",False,0.0
row-9005,How many residents aged 55-64  were recorded in South Australia in 2006?,"177,824","In 2006, there were approximately 66,500 residents aged 55-64 recorded in South Australia.",False,0.0
row-9006,What was the population tally for South Australia's 55-64  age group in 2006?,"177,824","In 2006, the population of South Australia's 55-64 age group was approximately 42,000.",False,0.0
row-9007,How many individuals aged 55-64  were living in South Australia in 2006?,"177,824","In 2006, there were approximately 92,200 individuals aged 55-64 living in South Australia.",False,0.0
row-9008,What was the count of South Australia's 55-64  age range population in 2006?,"177,824","In 2006, the population of South Australians aged 55-64 was approximately 61,000.",False,0.0
row-9009,What was the population size of South Australia's 55-64  age group in 2006?,"177,824","The population size of the 55-64 age group in South Australia in 2006 was approximately 73,200 individuals.",False,0.0
row-9010,What was the population census result for South Australia's 55-64  age cohort in 2006?,"177,824","In the 2006 population census, the number of individuals aged 55-64 in South Australia was approximately 70,000.",False,0.0
row-9011,How many people in the age group 55-64  were accounted for in South Australia's 2006 census?,"177,824","In South Australia's 2006 census, the number of people aged 55-64 was approximately 72,000.",False,0.0
row-9012,What was the population total for South Australia's 55-64  age demographic in 2006?,"177,824","The population total for South Australia's 55-64 age demographic in 2006 was approximately 54,639.",False,0.0
row-9013,"In 2006, what was the population of South Australia of the age group 55-64  years?","177,824","In 2006, the population of South Australia aged 55-64 years was approximately 70,000 individuals.",False,0.0
row-9014,population of South Australia in 2006 between 55-64  age group,"177,824","The population of South Australia in 2006 for the 55-64 age group was approximately 18,000 individuals.",False,0.0
row-9015,What was the population count of Western Australia's 55-64  age group in 2006?,"213,308","In 2006, the population of Western Australia's 55-64 age group was approximately 85,000.",False,0.0
row-9016,How many individuals aged 55-64  were there in Western Australia in 2006?,"213,308","In Western Australia in 2006, there were approximately 155,000 individuals aged 55-64.",False,0.0
row-9017,What was Western Australia's population figure for the 55-64  age bracket in 2006?,"213,308","In 2006, the population of Western Australia within the 55-64 age bracket was approximately 65,000 people.",False,0.0
row-9018,"In 2006, what was the number of people aged 55-64  residing in Western Australia?","213,308","In 2006, the number of people aged 55-64 residing in Western Australia was approximately 100,000.",False,0.0
row-9019,What was the demographic size of Western Australia's 55-64  age category in 2006?,"213,308","In 2006, the demographic size of the 55-64 age category in Western Australia was approximately 94,000 individuals.",False,0.0
row-9020,How many residents aged 55-64  were recorded in Western Australia in 2006?,"213,308","In 2006, there were approximately 111,200 residents aged 55-64 recorded in Western Australia.",False,0.0
row-9021,What was the population tally for Western Australia's 55-64  age group in 2006?,"213,308","In 2006, the population tally for Western Australia's 55-64 age group was approximately 133,000.",False,0.0
row-9022,How many individuals aged 55-64  were living in Western Australia in 2006?,"213,308","In 2006, the number of individuals aged 55-64 living in Western Australia was approximately 84,600.",False,0.0
row-9023,What was the count of Western Australia's 55-64  age range population in 2006?,"213,308","In 2006, the population of Western Australia within the 55-64 age range was approximately **70,000**.",False,0.0
row-9024,What was the population size of Western Australia's 55-64  age group in 2006?,"213,308","In 2006, the population size of Western Australia's 55-64 age group was approximately 44,000.",False,0.0
row-9025,What was the population census result for Western Australia's 55-64  age cohort in 2006?,"213,308","In the 2006 population census, the Western Australia 55-64 age cohort had a population of approximately 71,000 individuals.",False,0.0
row-9026,How many people in the age group 55-64  were accounted for in Western Australia's 2006 census?,"213,308","According to the 2006 census, Western Australia accounted for approximately 70,000 people in the age group 55-64 years.",False,0.0
row-9027,What was the population total for Western Australia's 55-64  age demographic in 2006?,"213,308","The population total for Western Australia's 55-64 age demographic in 2006 was approximately 88,000 individuals.",False,0.0
row-9028,"In 2006, what was the population of Western Australia of the age group 55-64  years?","213,308","In 2006, the population of Western Australia in the age group of 55-64 years was approximately 65,000 people.",False,0.0
row-9029,population of Western Australia in 2006 between 55-64  age group,"213,308","In 2006, the population of Western Australia in the 55-64 age group was approximately 70,000.",False,0.0
row-9030,What was the population count of Tasmania's 55-64  age group in 2006?,"58,581","The population of Tasmania's 55-64 age group in 2006 was approximately 16,900.",False,0.0
row-9031,How many individuals aged 55-64  were there in Tasmania in 2006?,"58,581","In 2006, there were approximately 13,000 individuals aged 55-64 in Tasmania.",False,0.0
row-9032,What was Tasmania's population figure for the 55-64  age bracket in 2006?,"58,581","In 2006, the population of Tasmania in the 55-64 age bracket was approximately 16,500.",False,0.0
row-9033,"In 2006, what was the number of people aged 55-64  residing in Tasmania?","58,581","In 2006, there were approximately 12,500 people aged 55-64 residing in Tasmania.",False,0.0
row-9034,What was the demographic size of Tasmania's 55-64  age category in 2006?,"58,581","In 2006, the demographic size of Tasmania's 55-64 age category was approximately 22,000 people.",False,0.0
row-9035,How many residents aged 55-64  were recorded in Tasmania in 2006?,"58,581","In 2006, the number of residents aged 55-64 recorded in Tasmania was approximately 17,000.",False,0.0
row-9036,What was the population tally for Tasmania's 55-64  age group in 2006?,"58,581","In 2006, the population tally for Tasmania's 55-64 age group was approximately 16,000.",False,0.0
row-9037,How many individuals aged 55-64  were living in Tasmania in 2006?,"58,581","In 2006, there were approximately 7,500 individuals aged 55-64 living in Tasmania.",False,0.0
row-9038,What was the count of Tasmania's 55-64  age range population in 2006?,"58,581","In 2006, the population of Tasmania in the 55-64 age range was approximately 20,000.",False,0.0
row-9039,What was the population size of Tasmania's 55-64  age group in 2006?,"58,581","The population size of Tasmania's 55-64 age group in 2006 was approximately 25,000 individuals.",False,0.0
row-9040,What was the population census result for Tasmania's 55-64  age cohort in 2006?,"58,581","In the 2006 population census, the number of individuals in Tasmania aged 55-64 was approximately 11,500.",False,0.0
row-9041,How many people in the age group 55-64  were accounted for in Tasmania's 2006 census?,"58,581","In Tasmania's 2006 census, there were approximately 13,232 people in the age group 55-64 years.",False,0.0
row-9042,What was the population total for Tasmania's 55-64  age demographic in 2006?,"58,581","The population total for Tasmania's 55-64 age demographic in 2006 was approximately 24,000.",False,0.0
row-9043,"In 2006, what was the population of Tasmania of the age group 55-64  years?","58,581","In 2006, the population of Tasmania within the age group of 55-64 years was approximately 15,000 individuals.",False,0.0
row-9044,population of Tasmania in 2006 between 55-64  age group,"58,581","The population of Tasmania in 2006 within the 55-64 age group was approximately 18,000 residents.",False,0.0
