custom_id,question,gold_answer,model_answer,exact_match_normalized,token_f1,bert_similarity,bart_similarity
row-8603,What was the count of South Australia's 5-14  age range population in 2006?,"193,490","In 2006, the population of South Australia within the 5-14 age range was approximately 156,000.",False,0.0,0.347779,0.276307
row-8604,What was the population size of South Australia's 5-14  age group in 2006?,"193,490","In 2006, the population size of South Australia's 5-14 age group was approximately **220,000**.",False,0.0,0.37019,0.293864
row-8605,What was the population census result for South Australia's 5-14  age cohort in 2006?,"193,490","In 2006, the population census reported that the number of individuals aged 5 to 14 in South Australia was approximately 130,000.",False,0.0,0.331454,0.177701
row-8606,How many people in the age group 5-14  were accounted for in South Australia's 2006 census?,"193,490","In South Australia's 2006 census, the number of people aged 5-14 was approximately 107,000.",False,0.0,0.353271,0.238857
row-8607,What was the population total for South Australia's 5-14  age demographic in 2006?,"193,490","The population of South Australia's 5-14 age demographic in 2006 was approximately 124,600.",False,0.0,0.358939,0.317141
row-8608,"In 2006, what was the population of South Australia of the age group 5-14  years?","193,490","In 2006, the population of South Australia aged 5-14 years was approximately 94,000.",False,0.0,0.351197,0.297593
row-8609,population of South Australia in 2006 between 5-14  age group,"193,490","In 2006, the population of South Australia in the 5-14 age group was approximately 142,000.",False,0.0,0.342694,0.264202
row-8610,What was the population count of Western Australia's 5-14  age group in 2006?,"271,622","In 2006, the population of the 5-14 age group in Western Australia was approximately 430,000.",False,0.0,0.442312,0.225144
row-8611,How many individuals aged 5-14  were there in Western Australia in 2006?,"271,622","In 2006, there were approximately 314,000 individuals aged 5-14 in Western Australia.",False,0.0,0.456627,0.292167
row-8612,What was Western Australia's population figure for the 5-14  age bracket in 2006?,"271,622","Western Australia's population for the 5-14 age bracket in 2006 was approximately 355,000.",False,0.0,0.439878,0.300184
row-8613,"In 2006, what was the number of people aged 5-14  residing in Western Australia?","271,622","In 2006, the number of people aged 5-14 residing in Western Australia was approximately 498,000.",False,0.0,0.472199,0.23122
row-8614,What was the demographic size of Western Australia's 5-14  age category in 2006?,"271,622","In 2006, the demographic size of the 5-14 age category in Western Australia was approximately 480,000 individuals.",False,0.0,0.458605,0.246926
row-8615,How many residents aged 5-14  were recorded in Western Australia in 2006?,"271,622","In 2006, there were approximately 262,508 residents aged 5-14 recorded in Western Australia.",False,0.0,0.4717,0.311044
row-8616,What was the population tally for Western Australia's 5-14  age group in 2006?,"271,622","The population tally for Western Australia's 5-14 age group in 2006 was approximately 250,000.",False,0.0,0.461428,0.24758
row-8617,How many individuals aged 5-14  were living in Western Australia in 2006?,"271,622","In 2006, there were approximately 192,300 individuals aged 5-14 living in Western Australia.",False,0.0,0.450297,0.280186
row-8618,What was the count of Western Australia's 5-14  age range population in 2006?,"271,622","In 2006, the population of Western Australia within the 5-14 age range was approximately 318,000.",False,0.0,0.438896,0.251465
row-8619,What was the population size of Western Australia's 5-14  age group in 2006?,"271,622","In 2006, the population size of Western Australia's 5-14 age group was approximately 337,000.",False,0.0,0.442988,0.234052
row-8620,What was the population census result for Western Australia's 5-14  age cohort in 2006?,"271,622","The population census result for Western Australia's 5-14 age cohort in 2006 was approximately 170,000 individuals.",False,0.0,0.45827,0.262357
row-8621,How many people in the age group 5-14  were accounted for in Western Australia's 2006 census?,"271,622","In the 2006 census of Western Australia, the number of people in the age group 5-14 was approximately 370,000.",False,0.0,0.425438,0.170839
row-8622,What was the population total for Western Australia's 5-14  age demographic in 2006?,"271,622","The population total for Western Australia's 5-14 age demographic in 2006 was approximately 369,000.",False,0.0,0.467824,0.27126
row-8623,"In 2006, what was the population of Western Australia of the age group 5-14  years?","271,622","In 2006, the population of Western Australia aged 5-14 years was approximately 370,000.",False,0.0,0.444311,0.281861
row-8624,population of Western Australia in 2006 between 5-14  age group,"271,622","In 2006, the population of Western Australia within the 5-14 age group was approximately 560,000.",False,0.0,0.433682,0.243829
row-8625,What was the population count of Tasmania's 5-14  age group in 2006?,"65,359","In 2006, the population of Tasmania's 5-14 age group was approximately 63,000.",False,0.0,0.430651,0.32811
row-8626,How many individuals aged 5-14  were there in Tasmania in 2006?,"65,359","In Tasmania in 2006, there were approximately 14,300 individuals aged 5–14 years.",False,0.0,0.4352,0.333284
row-8627,What was Tasmania's population figure for the 5-14  age bracket in 2006?,"65,359","In 2006, Tasmania's population for the 5-14 age bracket was approximately 51,340.",False,0.0,0.430812,0.330879
row-8628,"In 2006, what was the number of people aged 5-14  residing in Tasmania?","65,359","In 2006, the number of people aged 5-14 residing in Tasmania was approximately 50,000.",False,0.0,0.424908,0.270591
row-8629,What was the demographic size of Tasmania's 5-14  age category in 2006?,"65,359","In 2006, the demographic size of Tasmania's 5-14 age category was approximately 48,000 children.",False,0.0,0.435782,0.300291
row-8630,How many residents aged 5-14  were recorded in Tasmania in 2006?,"65,359","In 2006, there were approximately 31,200 residents aged 5-14 recorded in Tasmania.",False,0.0,0.422499,0.325556
row-8631,What was the population tally for Tasmania's 5-14  age group in 2006?,"65,359","The population tally for Tasmania's 5-14 age group in 2006 was approximately 58,000.",False,0.0,0.429147,0.307919
row-8632,How many individuals aged 5-14  were living in Tasmania in 2006?,"65,359","In 2006, there were approximately 23,000 individuals aged 5-14 living in Tasmania.",False,0.0,0.407042,0.302832
row-8633,What was the count of Tasmania's 5-14  age range population in 2006?,"65,359","In 2006, the population of Tasmania in the 5-14 age range was approximately 50,000.",False,0.0,0.407151,0.277335
row-8634,What was the population size of Tasmania's 5-14  age group in 2006?,"65,359","In 2006, the population size of Tasmania's 5-14 age group was approximately 53,500.",False,0.0,0.426868,0.304092
row-8635,What was the population census result for Tasmania's 5-14  age cohort in 2006?,"65,359","In the 2006 population census, the number of individuals aged 5-14 in Tasmania was approximately 54,000.",False,0.0,0.402537,0.261516
row-8636,How many people in the age group 5-14  were accounted for in Tasmania's 2006 census?,"65,359","In Tasmania's 2006 census, the number of people aged 5-14 was approximately 22,000.",False,0.0,0.411699,0.282092
row-8637,What was the population total for Tasmania's 5-14  age demographic in 2006?,"65,359","In 2006, the population of Tasmania in the 5-14 age demographic was approximately 45,000.",False,0.0,0.42679,0.313553
row-8638,"In 2006, what was the population of Tasmania of the age group 5-14  years?","65,359","In 2006, the population of Tasmania for the age group 5-14 years was approximately 27,000.",False,0.0,0.405819,0.285325
row-8639,population of Tasmania in 2006 between 5-14  age group,"65,359","The population of children aged 5-14 in Tasmania in 2006 was approximately 39,000.",False,0.0,0.421096,0.302103
row-8640,What was the population count of Northern Territory's 5-14  age group in 2006?,"31,740","In 2006, the population of the Northern Territory's 5-14 age group was approximately 31,000.",False,0.0,0.390542,0.255826
row-8641,How many individuals aged 5-14  were there in Northern Territory in 2006?,"31,740","In 2006, there were approximately 14,123 individuals aged 5-14 in the Northern Territory.",False,0.0,0.413058,0.290593
row-8642,What was Northern Territory's population figure for the 5-14  age bracket in 2006?,"31,740","The population of the Northern Territory in 2006 for the 5-14 age bracket was approximately 16,000.",False,0.0,0.375001,0.234865
row-8643,"In 2006, what was the number of people aged 5-14  residing in Northern Territory?","31,740","In 2006, the number of people aged 5–14 residing in the Northern Territory was approximately 16,100.",False,0.0,0.406846,0.20584
row-8644,What was the demographic size of Northern Territory's 5-14  age category in 2006?,"31,740","In 2006, the demographic size of the 5-14 age category in the Northern Territory was approximately 17,000 individuals.",False,0.0,0.38207,0.232377
row-8645,How many residents aged 5-14  were recorded in Northern Territory in 2006?,"31,740","In 2006, the Northern Territory recorded approximately 13,500 residents aged 5-14.",False,0.0,0.399375,0.321753
row-8646,What was the population tally for Northern Territory's 5-14  age group in 2006?,"31,740","In 2006, the population of the 5-14 age group in the Northern Territory was approximately 31,000.",False,0.0,0.392824,0.225142
row-8647,How many individuals aged 5-14  were living in Northern Territory in 2006?,"31,740","In 2006, there were approximately 15,200 individuals aged 5-14 living in the Northern Territory.",False,0.0,0.394928,0.245486
row-8648,What was the count of Northern Territory's 5-14  age range population in 2006?,"31,740","In 2006, the population of the Northern Territory in the 5-14 age range was approximately 16,600.",False,0.0,0.374266,0.215411
row-8649,What was the population size of Northern Territory's 5-14  age group in 2006?,"31,740","In 2006, the population of the 5-14 age group in the Northern Territory was approximately 37,000.",False,0.0,0.393969,0.212056
row-8650,What was the population census result for Northern Territory's 5-14  age cohort in 2006?,"31,740","The population census result for the Northern Territory's 5-14 age cohort in 2006 was approximately 22,865 individuals.",False,0.0,0.389783,0.265311
row-8651,How many people in the age group 5-14  were accounted for in Northern Territory's 2006 census?,"31,740","According to the 2006 census data, the Northern Territory had approximately 17,300 people in the age group of 5 to 14 years.",False,0.0,0.327532,0.139232
row-8652,What was the population total for Northern Territory's 5-14  age demographic in 2006?,"31,740","The population total for the Northern Territory's 5-14 age demographic in 2006 was approximately 22,000.",False,0.0,0.388896,0.255567
row-8653,"In 2006, what was the population of Northern Territory of the age group 5-14  years?","31,740","In 2006, the population of the Northern Territory within the age group of 5-14 years was approximately 21,000.",False,0.0,0.356337,0.190614
row-8654,population of Northern Territory in 2006 between 5-14  age group,"31,740","In the Northern Territory in 2006, the population within the 5-14 age group was approximately 16,500.",False,0.0,0.385799,0.213942
row-8655,What was the population count of Australian Capital Territory's 5-14  age group in 2006?,"41,806","The population count of the Australian Capital Territory's 5-14 age group in 2006 was approximately 40,000.",False,0.0,0.479075,0.244478
row-8656,How many individuals aged 5-14  were there in Australian Capital Territory in 2006?,"41,806","In 2006, the number of individuals aged 5-14 in the Australian Capital Territory was approximately 35,500.",False,0.0,0.490527,0.232408
row-8657,What was Australian Capital Territory's population figure for the 5-14  age bracket in 2006?,"41,806","In 2006, the population of the Australian Capital Territory (ACT) within the 5-14 age bracket was approximately 25,400.",False,0.0,0.448442,0.260875
row-8658,"In 2006, what was the number of people aged 5-14  residing in Australian Capital Territory?","41,806","In 2006, the number of people aged 5-14 residing in the Australian Capital Territory was approximately 28,500.",False,0.0,0.4696,0.215725
row-8659,What was the demographic size of Australian Capital Territory's 5-14  age category in 2006?,"41,806","The demographic size of the Australian Capital Territory's 5-14 age category in 2006 was approximately 41,000 children.",False,0.0,0.474645,0.279997
row-8660,How many residents aged 5-14  were recorded in Australian Capital Territory in 2006?,"41,806","In 2006, there were approximately 20,000 residents aged 5-14 recorded in the Australian Capital Territory.",False,0.0,0.461167,0.264164
row-8661,What was the population tally for Australian Capital Territory's 5-14  age group in 2006?,"41,806","The population tally for the Australian Capital Territory's 5-14 age group in 2006 was approximately 36,000.",False,0.0,0.473217,0.255124
row-8662,How many individuals aged 5-14  were living in Australian Capital Territory in 2006?,"41,806","In the Australian Capital Territory, there were approximately 12,300 individuals aged 5-14 living in 2006.",False,0.0,0.478074,0.284515
row-8663,What was the count of Australian Capital Territory's 5-14  age range population in 2006?,"41,806","The population of the Australian Capital Territory (ACT) within the age range of 5-14 years in 2006 was approximately 31,000.",False,0.0,0.424954,0.24518
row-8664,What was the population size of Australian Capital Territory's 5-14  age group in 2006?,"41,806","The population size of the Australian Capital Territory's 5-14 age group in 2006 was approximately 29,000.",False,0.0,0.457392,0.233098
row-8665,What was the population census result for Australian Capital Territory's 5-14  age cohort in 2006?,"41,806","The population census result for the Australian Capital Territory's 5-14 age cohort in 2006 was approximately 31,000 individuals.",False,0.0,0.47097,0.259159
row-8666,How many people in the age group 5-14  were accounted for in Australian Capital Territory's 2006 census?,"41,806","In the Australian Capital Territory's 2006 census, there were approximately 33,000 people within the age group of 5 to 14 years.",False,0.0,0.405994,0.191623
row-8667,What was the population total for Australian Capital Territory's 5-14  age demographic in 2006?,"41,806","The population of the Australian Capital Territory (ACT) for the 5-14 age demographic in 2006 was approximately 31,000.",False,0.0,0.452473,0.288813
row-8668,"In 2006, what was the population of Australian Capital Territory of the age group 5-14  years?","41,806","In 2006, the population of the Australian Capital Territory (ACT) within the age group of 5-14 years was approximately 25,000.",False,0.0,0.434888,0.240361
row-8669,population of Australian Capital Territory in 2006 between 5-14  age group,"41,806","In 2006, the population of the Australian Capital Territory (ACT) aged between 5 and 14 years was approximately 10,500.",False,0.0,0.439684,0.245384
row-8670,What was the population count of Australia's 15-24  age group in 2006?,"2,704,276","In 2006, the population of Australia's 15-24 age group was approximately 3.5 million.",False,0.0,0.431199,0.247506
row-8671,How many individuals aged 15-24  were there in Australia in 2006?,"2,704,276","In 2006, there were approximately 3.2 million individuals aged 15-24 in Australia.",False,0.0,0.452882,0.288568
row-8672,What was Australia's population figure for the 15-24  age bracket in 2006?,"2,704,276","In 2006, Australia's population for the 15-24 age bracket was approximately 2.8 million.",False,0.0,0.425798,0.277228
row-8673,"In 2006, what was the number of people aged 15-24  residing in Australia?","2,704,276","In 2006, the number of people aged 15-24 residing in Australia was approximately 3.4 million.",False,0.0,0.457695,0.22153
row-8674,What was the demographic size of Australia's 15-24  age category in 2006?,"2,704,276","In 2006, Australia's 15-24 age demographic was approximately 3.8 million people.",False,0.0,0.449378,0.310124
row-8675,How many residents aged 15-24  were recorded in Australia in 2006?,"2,704,276","In 2006, there were approximately 2.4 million residents aged 15-24 recorded in Australia.",False,0.0,0.47085,0.284439
row-8676,What was the population tally for Australia's 15-24  age group in 2006?,"2,704,276",The population of Australia's 15-24 age group in 2006 was approximately 2.4 million.,False,0.0,0.424001,0.251264
row-8677,How many individuals aged 15-24  were living in Australia in 2006?,"2,704,276","In 2006, approximately 2.3 million individuals aged 15-24 were living in Australia.",False,0.0,0.444521,0.281146
row-8678,What was the count of Australia's 15-24  age range population in 2006?,"2,704,276","In 2006, Australia's population aged 15-24 was approximately 2.6 million.",False,0.0,0.429063,0.310812
row-8679,What was the population size of Australia's 15-24  age group in 2006?,"2,704,276",The population size of Australia's 15-24 age group in 2006 was approximately 2.6 million.,False,0.0,0.41779,0.231488
row-8680,What was the population census result for Australia's 15-24  age cohort in 2006?,"2,704,276",The population census result for Australia's 15-24 age cohort in 2006 was approximately 2.0 million individuals.,False,0.0,0.448598,0.24668
row-8681,How many people in the age group 15-24  were accounted for in Australia's 2006 census?,"2,704,276","In Australia's 2006 census, there were approximately 2.2 million people in the age group 15-24 years.",False,0.0,0.394491,0.229914
row-8682,What was the population total for Australia's 15-24  age demographic in 2006?,"2,704,276","In 2006, the population of Australia's 15-24 age demographic was approximately 3.5 million.",False,0.0,0.430978,0.270059
row-8683,"In 2006, what was the population of Australia of the age group 15-24  years?","2,704,276","In 2006, the population of Australia aged 15-24 years was approximately 2.7 million.",False,0.0,0.42475,0.283308
row-8684,population of Australia in 2006 between 15-24  age group,"2,704,276",The population of Australia in 2006 within the 15-24 age group was approximately 3.2 million.,False,0.0,0.426933,0.249537
row-8685,What was the population count of New South Wales's 15-24  age group in 2006?,"871,714","In 2006, the population count of the 15-24 age group in New South Wales was approximately **1.2 million**.",False,0.0,0.436004,0.194562
row-8686,How many individuals aged 15-24  were there in New South Wales in 2006?,"871,714","In 2006, there were approximately 1.2 million individuals aged 15-24 in New South Wales.",False,0.0,0.401371,0.191739
row-8687,What was New South Wales's population figure for the 15-24  age bracket in 2006?,"871,714","In 2006, the population of New South Wales in the 15-24 age bracket was approximately 1.2 million.",False,0.0,0.39143,0.180019
row-8688,"In 2006, what was the number of people aged 15-24  residing in New South Wales?","871,714","In 2006, the number of people aged 15-24 residing in New South Wales was approximately 1.2 million.",False,0.0,0.404152,0.158019
row-8689,What was the demographic size of New South Wales's 15-24  age category in 2006?,"871,714","In 2006, the demographic size of the 15-24 age category in New South Wales was approximately 1.3 million people.",False,0.0,0.409345,0.169444
row-8690,How many residents aged 15-24  were recorded in New South Wales in 2006?,"871,714","In 2006, the number of residents aged 15-24 recorded in New South Wales was approximately 1,015,893.",False,0.0,0.490738,0.231613
row-8691,What was the population tally for New South Wales's 15-24  age group in 2006?,"871,714",The population tally for the 15-24 age group in New South Wales in 2006 was approximately 1 million people.,False,0.0,0.403015,0.128803
row-8692,How many individuals aged 15-24  were living in New South Wales in 2006?,"871,714","In 2006, the number of individuals aged 15-24 living in New South Wales was approximately 1,312,000.",False,0.0,0.439893,0.195104
row-8693,What was the count of New South Wales's 15-24  age range population in 2006?,"871,714","In 2006, the population of the 15-24 age range in New South Wales was approximately 1,200,000.",False,0.0,0.416396,0.206319
row-8694,What was the population size of New South Wales's 15-24  age group in 2006?,"871,714","The population size of the 15-24 age group in New South Wales in 2006 was approximately 1,650,000.",False,0.0,0.412984,0.195429
row-8695,What was the population census result for New South Wales's 15-24  age cohort in 2006?,"871,714","In 2006, the population census results indicated that the age cohort of 15-24 years old in New South Wales was approximately 1.2 million individuals.",False,0.0,0.393073,0.155196
row-8696,How many people in the age group 15-24  were accounted for in New South Wales's 2006 census?,"871,714","In the 2006 census for New South Wales, there were approximately 1.19 million individuals aged 15-24 accounted for.",False,0.0,0.382881,0.175658
row-8697,What was the population total for New South Wales's 15-24  age demographic in 2006?,"871,714",The population total for the 15-24 age demographic in New South Wales in 2006 was approximately 1.3 million people.,False,0.0,0.410164,0.166896
row-8698,"In 2006, what was the population of New South Wales of the age group 15-24  years?","871,714","In 2006, the population of New South Wales in the age group 15-24 years was approximately 1.1 million.",False,0.0,0.381778,0.161175
row-8699,population of New South Wales in 2006 between 15-24  age group,"871,714",The population of the 15-24 age group in New South Wales in 2006 was approximately 1.2 million.,False,0.0,0.384337,0.172104
row-8700,What was the population count of Victoria's 15-24  age group in 2006?,"673,893","The population count of Victoria's 15-24 age group in 2006 was approximately 138,500.",False,0.0,0.43668,0.253049
row-8701,How many individuals aged 15-24  were there in Victoria in 2006?,"673,893","In 2006, the population of individuals aged 15-24 in Victoria was approximately 810,000.",False,0.0,0.440537,0.276752
row-8702,What was Victoria's population figure for the 15-24  age bracket in 2006?,"673,893","Victoria's population for the 15-24 age bracket in 2006 was approximately 97,700 individuals.",False,0.0,0.435616,0.317753
row-8703,"In 2006, what was the number of people aged 15-24  residing in Victoria?","673,893","In 2006, the number of people aged 15-24 residing in Victoria was approximately 800,000.",False,0.0,0.433776,0.215614
row-8704,What was the demographic size of Victoria's 15-24  age category in 2006?,"673,893","In 2006, the demographic size of Victoria's 15-24 age category was approximately 700,000 individuals.",False,0.0,0.436822,0.253555
row-8705,How many residents aged 15-24  were recorded in Victoria in 2006?,"673,893","In 2006, there were approximately 202,000 residents aged 15-24 recorded in Victoria.",False,0.0,0.440305,0.283048
row-8706,What was the population tally for Victoria's 15-24  age group in 2006?,"673,893","The population tally for Victoria's 15-24 age group in 2006 was approximately 316,600.",False,0.0,0.434284,0.268544
row-8707,How many individuals aged 15-24  were living in Victoria in 2006?,"673,893","In 2006, there were approximately 398,000 individuals aged 15-24 living in Victoria.",False,0.0,0.430241,0.270361
row-8708,What was the count of Victoria's 15-24  age range population in 2006?,"673,893","The population of Victoria in the 15-24 age range in 2006 was approximately 140,000.",False,0.0,0.378034,0.239756
row-8709,What was the population size of Victoria's 15-24  age group in 2006?,"673,893","The population size of Victoria's 15-24 age group in 2006 was approximately 266,000.",False,0.0,0.410657,0.242959
row-8710,What was the population census result for Victoria's 15-24  age cohort in 2006?,"673,893","The population census result for Victoria's 15-24 age cohort in 2006 was approximately 218,000 individuals.",False,0.0,0.422034,0.270236
row-8711,How many people in the age group 15-24  were accounted for in Victoria's 2006 census?,"673,893","In the 2006 census for Victoria, the number of people aged 15-24 was approximately 535,000.",False,0.0,0.425258,0.228588
row-8712,What was the population total for Victoria's 15-24  age demographic in 2006?,"673,893","The population total for Victoria's 15-24 age demographic in 2006 was approximately 131,770.",False,0.0,0.440943,0.273569
row-8713,"In 2006, what was the population of Victoria of the age group 15-24  years?","673,893","In 2006, the population of Victoria within the age group of 15-24 years was approximately **120,000**.",False,0.0,0.4345,0.249024
row-8714,population of Victoria in 2006 between 15-24  age group,"673,893","The population of Victoria in 2006 for the age group 15-24 was approximately 711,632.",False,0.0,0.448912,0.293177
row-8715,What was the population count of Queensland's 15-24  age group in 2006?,"539,206",The population count of Queensland's 15-24 age group in 2006 was approximately 1.2 million.,False,0.0,0.372014,0.285041
row-8716,How many individuals aged 15-24  were there in Queensland in 2006?,"539,206","In 2006, there were approximately 595,000 individuals aged 15-24 in Queensland.",False,0.0,0.391465,0.379641
row-8717,What was Queensland's population figure for the 15-24  age bracket in 2006?,"539,206","In 2006, Queensland's population for the 15-24 age bracket was approximately 730,000.",False,0.0,0.368165,0.323186
row-8718,"In 2006, what was the number of people aged 15-24  residing in Queensland?","539,206","In 2006, the number of people aged 15-24 residing in Queensland was approximately 700,000.",False,0.0,0.382235,0.282476
row-8719,What was the demographic size of Queensland's 15-24  age category in 2006?,"539,206","In 2006, the demographic size of Queensland's 15-24 age category was approximately 850,000 individuals.",False,0.0,0.385223,0.318379
row-8720,How many residents aged 15-24  were recorded in Queensland in 2006?,"539,206","In 2006, the number of residents aged 15-24 recorded in Queensland was approximately 468,000.",False,0.0,0.408592,0.342617
row-8721,What was the population tally for Queensland's 15-24  age group in 2006?,"539,206","The population tally for Queensland's 15-24 age group in 2006 was approximately 650,000.",False,0.0,0.385162,0.293539
row-8722,How many individuals aged 15-24  were living in Queensland in 2006?,"539,206","In 2006, there were approximately 460,000 individuals aged 15-24 living in Queensland.",False,0.0,0.361954,0.331897
row-8723,What was the count of Queensland's 15-24  age range population in 2006?,"539,206","The population of individuals aged 15-24 in Queensland in 2006 was approximately 900,000.",False,0.0,0.371371,0.325201
row-8724,What was the population size of Queensland's 15-24  age group in 2006?,"539,206","The population size of Queensland's 15-24 age group in 2006 was approximately 711,500.",False,0.0,0.384354,0.31203
row-8725,What was the population census result for Queensland's 15-24  age cohort in 2006?,"539,206","In 2006, the population census recorded that the number of individuals aged 15-24 in Queensland was approximately 414,964.",False,0.0,0.377886,0.288926
row-8726,How many people in the age group 15-24  were accounted for in Queensland's 2006 census?,"539,206","In Queensland's 2006 census, the number of people in the age group 15-24 was approximately 418,000.",False,0.0,0.37308,0.230707
row-8727,What was the population total for Queensland's 15-24  age demographic in 2006?,"539,206","The population total for Queensland's 15-24 age demographic in 2006 was approximately 672,100.",False,0.0,0.405391,0.330098
row-8728,"In 2006, what was the population of Queensland of the age group 15-24  years?","539,206","In 2006, the population of Queensland within the age group of 15-24 years was approximately 792,000.",False,0.0,0.364024,0.28929
row-8729,population of Queensland in 2006 between 15-24  age group,"539,206","The population of Queensland in 2006 for the age group 15-24 was approximately 600,000.",False,0.0,0.356966,0.302086
row-8730,What was the population count of South Australia's 15-24  age group in 2006?,"200,865","In 2006, the population count of the 15-24 age group in South Australia was approximately 156,000.",False,0.0,0.458942,0.228787
row-8731,How many individuals aged 15-24  were there in South Australia in 2006?,"200,865","In 2006, there were approximately 138,100 individuals aged 15-24 in South Australia.",False,0.0,0.471531,0.296064
row-8732,What was South Australia's population figure for the 15-24  age bracket in 2006?,"200,865","In 2006, South Australia's population in the 15-24 age bracket was approximately 161,000.",False,0.0,0.440552,0.253599
row-8733,"In 2006, what was the number of people aged 15-24  residing in South Australia?","200,865","In 2006, the number of people aged 15-24 residing in South Australia was approximately 169,000.",False,0.0,0.471899,0.239787
row-8734,What was the demographic size of South Australia's 15-24  age category in 2006?,"200,865","In 2006, the demographic size of South Australia's 15-24 age category was approximately 180,000 individuals.",False,0.0,0.460425,0.270422
row-8735,How many residents aged 15-24  were recorded in South Australia in 2006?,"200,865","In 2006, there were approximately 100,000 residents aged 15-24 recorded in South Australia.",False,0.0,0.47676,0.269689
row-8736,What was the population tally for South Australia's 15-24  age group in 2006?,"200,865","The population tally for South Australia's 15-24 age group in 2006 was approximately 172,500 individuals.",False,0.0,0.460453,0.275011
row-8737,How many individuals aged 15-24  were living in South Australia in 2006?,"200,865","In 2006, there were approximately 82,200 individuals aged 15-24 living in South Australia.",False,0.0,0.457648,0.279352
row-8738,What was the count of South Australia's 15-24  age range population in 2006?,"200,865","In 2006, the population of South Australians aged 15-24 was approximately 104,000.",False,0.0,0.464397,0.298587
row-8739,What was the population size of South Australia's 15-24  age group in 2006?,"200,865","In 2006, the population size of South Australia's 15-24 age group was approximately 110,000 individuals.",False,0.0,0.450256,0.238775
row-8740,What was the population census result for South Australia's 15-24  age cohort in 2006?,"200,865","The population census result for South Australia's 15-24 age cohort in 2006 was approximately 132,000 individuals.",False,0.0,0.457911,0.269824
row-8741,How many people in the age group 15-24  were accounted for in South Australia's 2006 census?,"200,865","In South Australia's 2006 census, there were approximately 138,721 people aged 15 to 24 years.",False,0.0,0.423164,0.247557
row-8742,What was the population total for South Australia's 15-24  age demographic in 2006?,"200,865","The population total for South Australia's 15-24 age demographic in 2006 was approximately 139,000.",False,0.0,0.459325,0.277543
row-8743,"In 2006, what was the population of South Australia of the age group 15-24  years?","200,865","In 2006, the population of South Australia aged 15-24 years was approximately 132,000.",False,0.0,0.444894,0.302602
row-8744,population of South Australia in 2006 between 15-24  age group,"200,865","The population of South Australia in 2006 for the age group 15-24 was approximately 177,000 individuals.",False,0.0,0.436561,0.25188
row-8745,What was the population count of Western Australia's 15-24  age group in 2006?,"276,012","In 2006, the population of Western Australia’s 15-24 age group was approximately 530,000.",False,0.0,0.470444,0.243166
row-8746,How many individuals aged 15-24  were there in Western Australia in 2006?,"276,012","In 2006, there were approximately 400,000 individuals aged 15-24 in Western Australia.",False,0.0,0.477971,0.241413
row-8747,What was Western Australia's population figure for the 15-24  age bracket in 2006?,"276,012","In 2006, the population of Western Australia aged 15-24 was approximately 505,000.",False,0.0,0.472941,0.280502
row-8748,"In 2006, what was the number of people aged 15-24  residing in Western Australia?","276,012","In 2006, the number of people aged 15-24 residing in Western Australia was approximately 400,000.",False,0.0,0.492362,0.189725
row-8749,What was the demographic size of Western Australia's 15-24  age category in 2006?,"276,012","In 2006, the demographic size of the 15-24 age category in Western Australia was approximately 390,000 individuals.",False,0.0,0.475781,0.232991
row-8750,How many residents aged 15-24  were recorded in Western Australia in 2006?,"276,012","In 2006, the number of residents aged 15-24 recorded in Western Australia was approximately 162,000.",False,0.0,0.507344,0.219598
row-8751,What was the population tally for Western Australia's 15-24  age group in 2006?,"276,012","The population tally for Western Australia's 15-24 age group in 2006 was approximately 266,000.",False,0.0,0.479134,0.245859
row-8752,How many individuals aged 15-24  were living in Western Australia in 2006?,"276,012","In 2006, there were approximately 220,000 individuals aged 15-24 living in Western Australia.",False,0.0,0.468148,0.234139
row-8753,What was the count of Western Australia's 15-24  age range population in 2006?,"276,012","In 2006, the population of Western Australia aged 15-24 was approximately 322,000.",False,0.0,0.474767,0.280434
row-8754,What was the population size of Western Australia's 15-24  age group in 2006?,"276,012","The population size of Western Australia's 15-24 age group in 2006 was approximately 266,000 individuals.",False,0.0,0.460961,0.240392
row-8755,What was the population census result for Western Australia's 15-24  age cohort in 2006?,"276,012","The population census result for Western Australia's 15-24 age cohort in 2006 was approximately 262,000 individuals.",False,0.0,0.478534,0.231959
row-8756,How many people in the age group 15-24  were accounted for in Western Australia's 2006 census?,"276,012","In Western Australia's 2006 census, approximately 240,795 individuals were recorded within the age group of 15-24 years.",False,0.0,0.448558,0.213814
row-8757,What was the population total for Western Australia's 15-24  age demographic in 2006?,"276,012","The population total for Western Australia's 15-24 age demographic in 2006 was approximately 319,000.",False,0.0,0.477944,0.251741
row-8758,"In 2006, what was the population of Western Australia of the age group 15-24  years?","276,012","In 2006, the population of Western Australia in the age group of 15-24 years was approximately 385,000.",False,0.0,0.44664,0.196188
row-8759,population of Western Australia in 2006 between 15-24  age group,"276,012","The population of Western Australia in 2006 within the 15-24 age group was approximately 448,000.",False,0.0,0.478006,0.240129
row-8760,What was the population count of Tasmania's 15-24  age group in 2006?,"61,768","The population of the 15-24 age group in Tasmania in 2006 was approximately 58,000.",False,0.0,0.446042,0.247836
row-8761,How many individuals aged 15-24  were there in Tasmania in 2006?,"61,768","In 2006, there were approximately 41,700 individuals aged 15-24 in Tasmania.",False,0.0,0.475902,0.302231
