custom_id,question,gold_answer,model_answer,exact_match_normalized,token_f1,bert_similarity
row-9587,"Who emerged as the winner of the Nobel Prize in Chemistry in 1905? [first name + last name only] if multiple person, give one name only.",Adolf von Baeyer,I believe the Nobel Prize in Chemistry in 1905 was awarded to Einstein.,False,0.0,0.422971
row-9588,"Who claimed the Nobel Prize for Chemistry in the year 1905? [first name + last name only] if multiple person, give one name only.",Adolf von Baeyer,Marie Curie,False,0.0,0.522618
row-9589,"In 1905, who was the recipient of the Nobel Prize in Chemistry? [first name + last name only] if multiple person, give one name only.",Adolf von Baeyer,Marie Curie,False,0.0,0.522618
row-9590,"Who attained the Nobel Prize for Chemistry in 1905? [first name + last name only] if multiple person, give one name only.",Adolf von Baeyer,Marie Curie,False,0.0,0.522618
row-9591,"Who was the laureate of the Nobel Prize for Chemistry in 1905? [first name + last name only] if multiple person, give one name only.",Adolf von Baeyer,Adolf,False,0.5,0.607240
row-9592,"Who achieved the Nobel Prize in Chemistry for the year 1905? [first name + last name only] if multiple person, give one name only.",Adolf von Baeyer,Marie Curie,False,0.0,0.522618
row-9593,"Who secured the Nobel Prize for Chemistry in 1905? [first name + last name only] if multiple person, give one name only.",Adolf von Baeyer,Marie Curie,False,0.0,0.522618
row-9594,"Who garnered the Nobel Prize for Chemistry in 1905? [first name + last name only] if multiple person, give one name only.",Adolf von Baeyer,Henri Moissan,False,0.0,0.560447
row-9595,"Who was honored with the Nobel Prize for Chemistry in 1905? [first name + last name only] if multiple person, give one name only.",Adolf von Baeyer,Marie Curie,False,0.0,0.522618
row-9596,"Who was the Nobel Prize recipient for Chemistry in the year 1905? [first name + last name only] if multiple person, give one name only.",Adolf von Baeyer,Marie Curie,False,0.0,0.522618
row-9597,"Who won the Nobel Prize for Chemistry in 1905? [first name + last name only] if multiple person, give one name only.",Adolf von Baeyer,Marie Curie,False,0.0,0.522618
row-9598,"Who was granted the Nobel Prize for Chemistry in 1905? [first name + last name only] if multiple person, give one name only.",Adolf von Baeyer,Marie Curie,False,0.0,0.522618
row-9599,"Who was bestowed with the Nobel Prize for Chemistry in the year 1905? [first name + last name only] if multiple person, give one name only.",Adolf von Baeyer,Anne-Marie Bouchard,False,0.0,0.495909
row-9600,"Who was awarded the Nobel Prize in Medicine for the year 1905? [first name + last name only] if multiple person, give one name only.",Robert Koch,Jean Martinul,False,0.0,0.728801
row-9601,"Which individual received the Nobel Prize for Medicine in 1905? [first name + last name only] if multiple person, give one name only.",Robert Koch,Charles Richet,False,0.0,0.660249
row-9602,"Who emerged as the winner of the Nobel Prize in Medicine in 1905? [first name + last name only] if multiple person, give one name only.",Robert Koch,Salk,False,0.0,0.707896
row-9603,"Who claimed the Nobel Prize for Medicine in the year 1905? [first name + last name only] if multiple person, give one name only.",Robert Koch,The Nobel Prize for Medicine in 1905 was awarded to Robert Koch.,False,0.2857142857142857,0.467212
row-9604,"In 1905, who was the recipient of the Nobel Prize in Medicine? [first name + last name only] if multiple person, give one name only.",Robert Koch,Could you please verify if you are referring to the Nobel Prize in Physiology or Medicine in 1905?,False,0.0,0.392301
row-9605,"Who attained the Nobel Prize for Medicine in 1905? [first name + last name only] if multiple person, give one name only.",Robert Koch,Paul Ehrlich,False,0.0,0.655866
row-9606,"Who was the laureate of the Nobel Prize for Medicine in 1905? [first name + last name only] if multiple person, give one name only.",Robert Koch,Röntgen,False,0.0,0.669529
row-9607,"Who achieved the Nobel Prize in Medicine for the year 1905? [first name + last name only] if multiple person, give one name only.",Robert Koch,Metchinkoff,False,0.0,0.741244
row-9608,"Who secured the Nobel Prize for Medicine in 1905? [first name + last name only] if multiple person, give one name only.",Robert Koch,Robert,False,0.6666666666666666,0.800987
row-9609,"Who garnered the Nobel Prize for Medicine in 1905? [first name + last name only] if multiple person, give one name only.",Robert Koch,The Nobel Prize in Medicine for 1905 was awarded to Robert Koch.,False,0.2857142857142857,0.457550
row-9610,"Who was honored with the Nobel Prize for Medicine in 1905? [first name + last name only] if multiple person, give one name only.",Robert Koch,Röntgen,False,0.0,0.669529
row-9611,"Who was the Nobel Prize recipient for Medicine in the year 1905? [first name + last name only] if multiple person, give one name only.",Robert Koch,The Nobel Prize in Physiology or Medicine for 1905 was awarded to Robert Koch.,False,0.25,0.420647
row-9612,"Who won the Nobel Prize for Medicine in 1905? [first name + last name only] if multiple person, give one name only.",Robert Koch,The Nobel Prize in Medicine in 1905 was awarded to Robert Koch.,False,0.3076923076923077,0.469242
row-9613,"Who was granted the Nobel Prize for Medicine in 1905? [first name + last name only] if multiple person, give one name only.",Robert Koch,The Nobel Prize in Medicine for 1905 was awarded to **Rudolf**.,False,0.0,0.490788
row-9614,"Who was bestowed with the Nobel Prize for Medicine in the year 1905? [first name + last name only] if multiple person, give one name only.",Robert Koch,Robert,False,0.6666666666666666,0.800987
row-9615,"Who was awarded the Nobel Prize in Literature for the year 1905? [first name + last name only] if multiple person, give one name only.",Henryk Sienkiewicz,Henryk,False,0.6666666666666666,0.783775
row-9616,"Which individual received the Nobel Prize for Literature in 1905? [first name + last name only] if multiple person, give one name only.",Henryk Sienkiewicz,Henryk Sienkiewicz,True,1.0,1.000000
row-9617,"Who emerged as the winner of the Nobel Prize in Literature in 1905? [first name + last name only] if multiple person, give one name only.",Henryk Sienkiewicz,Henryk,False,0.6666666666666666,0.783775
row-9618,"Who claimed the Nobel Prize for Literature in the year 1905? [first name + last name only] if multiple person, give one name only.",Henryk Sienkiewicz,The Nobel Prize for Literature in 1905 was awarded to Henry.,False,0.0,0.469786
row-9619,"In 1905, who was the recipient of the Nobel Prize in Literature? [first name + last name only] if multiple person, give one name only.",Henryk Sienkiewicz,The recipient of the Nobel Prize in Literature in 1905 was Henryk Sienkiewicz.,False,0.3076923076923077,0.703719
row-9620,"Who attained the Nobel Prize for Literature in 1905? [first name + last name only] if multiple person, give one name only.",Henryk Sienkiewicz,Henryk Sienkiewicz,True,1.0,1.000000
row-9621,"Who was the laureate of the Nobel Prize for Literature in 1905? [first name + last name only] if multiple person, give one name only.",Henryk Sienkiewicz,Bjørnstjerne Bjørnson,False,0.0,0.337876
row-9622,"Who achieved the Nobel Prize in Literature for the year 1905? [first name + last name only] if multiple person, give one name only.",Henryk Sienkiewicz,Henry James,False,0.0,0.412138
row-9623,"Who secured the Nobel Prize for Literature in 1905? [first name + last name only] if multiple person, give one name only.",Henryk Sienkiewicz,The Nobel Prize for Literature in 1905 was awarded to Henryk Sienkiewicz.,False,0.2857142857142857,0.708306
row-9624,"Who garnered the Nobel Prize for Literature in 1905? [first name + last name only] if multiple person, give one name only.",Henryk Sienkiewicz,The Nobel Prize for Literature in 1905 was awarded to Henryk Sienkiewicz.,False,0.2857142857142857,0.708306
row-9625,"Who was honored with the Nobel Prize for Literature in 1905? [first name + last name only] if multiple person, give one name only.",Henryk Sienkiewicz,Henry James,False,0.0,0.412138
row-9626,"Who was the Nobel Prize recipient for Literature in the year 1905? [first name + last name only] if multiple person, give one name only.",Henryk Sienkiewicz,Henryk Sienkiewicz,True,1.0,1.000000
row-9627,"Who won the Nobel Prize for Literature in 1905? [first name + last name only] if multiple person, give one name only.",Henryk Sienkiewicz,The Nobel Prize for Literature in 1905 was awarded to Henry.,False,0.0,0.469786
row-9628,"Who was granted the Nobel Prize for Literature in 1905? [first name + last name only] if multiple person, give one name only.",Henryk Sienkiewicz,The Nobel Prize for Literature in 1905 was awarded to Henry.,False,0.0,0.469786
row-9629,"Who was bestowed with the Nobel Prize for Literature in the year 1905? [first name + last name only] if multiple person, give one name only.",Henryk Sienkiewicz,Henryk Sienkiewicz,True,1.0,1.000000
row-9630,"Who was awarded the Nobel Prize in Peace for the year 1905? [first name + last name only] if multiple person, give one name only.",Bertha von Suttner,Alfred Nobel,False,0.0,0.547601
row-9631,"Which individual received the Nobel Prize for Peace in 1905? [first name + last name only] if multiple person, give one name only.",Bertha von Suttner,Albert,False,0.0,0.454649
row-9632,"Who emerged as the winner of the Nobel Prize in Peace in 1905? [first name + last name only] if multiple person, give one name only.",Bertha von Suttner,Alfred Nobel,False,0.0,0.547601
row-9633,"Who claimed the Nobel Prize for Peace in the year 1905? [first name + last name only] if multiple person, give one name only.",Bertha von Suttner,Bertha,False,0.5,0.457542
row-9634,"In 1905, who was the recipient of the Nobel Prize in Peace? [first name + last name only] if multiple person, give one name only.",Bertha von Suttner,The recipient of the Nobel Peace Prize in 1905 was Bertha.,False,0.15384615384615383,0.590201
row-9635,"Who attained the Nobel Prize for Peace in 1905? [first name + last name only] if multiple person, give one name only.",Bertha von Suttner,Alfred Nobel,False,0.0,0.547601
row-9636,"Who was the laureate of the Nobel Prize for Peace in 1905? [first name + last name only] if multiple person, give one name only.",Bertha von Suttner,Henry Lodge,False,0.0,0.552083
row-9637,"Who achieved the Nobel Prize in Peace for the year 1905? [first name + last name only] if multiple person, give one name only.",Bertha von Suttner,Bertha,False,0.5,0.457542
row-9638,"Who secured the Nobel Prize for Peace in 1905? [first name + last name only] if multiple person, give one name only.",Bertha von Suttner,Bertha,False,0.5,0.457542
row-9639,"Who garnered the Nobel Prize for Peace in 1905? [first name + last name only] if multiple person, give one name only.",Bertha von Suttner,Alfred Nobel,False,0.0,0.547601
row-9640,"Who was honored with the Nobel Prize for Peace in 1905? [first name + last name only] if multiple person, give one name only.",Bertha von Suttner,Alfred Nobel,False,0.0,0.547601
row-9641,"Who was the Nobel Prize recipient for Peace in the year 1905? [first name + last name only] if multiple person, give one name only.",Bertha von Suttner,Henryk,False,0.0,0.538764
row-9642,"Who won the Nobel Prize for Peace in 1905? [first name + last name only] if multiple person, give one name only.",Bertha von Suttner,"Henry  
",False,0.0,0.453739
row-9643,"Who was granted the Nobel Prize for Peace in 1905? [first name + last name only] if multiple person, give one name only.",Bertha von Suttner,Alfred Nobel,False,0.0,0.547601
row-9644,"Who was bestowed with the Nobel Prize for Peace in the year 1905? [first name + last name only] if multiple person, give one name only.",Bertha von Suttner,The Nobel Peace Prize in 1905 was awarded to Bertha von Suttner.,False,0.4,0.677520
row-9645,"Who was awarded the Nobel Prize in Economics for the year 1905? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize in Economics awarded in 1905.,False,0.0,0.472946
row-9646,"Which individual received the Nobel Prize for Economics in 1905? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize in Economics awarded in 1905.,False,0.0,0.472946
row-9647,"Who emerged as the winner of the Nobel Prize in Economics in 1905? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize in Economics awarded in 1905.,False,0.0,0.472946
row-9648,"Who claimed the Nobel Prize for Economics in the year 1905? [first name + last name only] if multiple person, give one name only.",,"Actually, the Nobel Prize in Economics was not awarded in 1905. It has been awarded annually since 1969. Would you like information about a specific year or recipient?",False,0.0,0.395545
row-9649,"In 1905, who was the recipient of the Nobel Prize in Economics? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize in Economics awarded in 1905.,False,0.0,0.472946
row-9650,"Who attained the Nobel Prize for Economics in 1905? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize in Economics awarded in 1905.,False,0.0,0.472946
row-9651,"Who was the laureate of the Nobel Prize for Economics in 1905? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize for Economics awarded in 1905.,False,0.0,0.480954
row-9652,"Who achieved the Nobel Prize in Economics for the year 1905? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize in Economics awarded in 1905.,False,0.0,0.472946
row-9653,"Who secured the Nobel Prize for Economics in 1905? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize for Economics awarded in 1905.,False,0.0,0.480954
row-9654,"Who garnered the Nobel Prize for Economics in 1905? [first name + last name only] if multiple person, give one name only.",,There seems to be a confusion; the Nobel Prize for Economics was not awarded in 1905. The first Nobel Prize for Economics was awarded in 1969. Would you like information about that or any other year?,False,0.0,0.371622
row-9655,"Who was honored with the Nobel Prize for Economics in 1905? [first name + last name only] if multiple person, give one name only.",,The Nobel Prize for Economics was not awarded in 1905.,False,0.0,0.467432
row-9656,"Who was the Nobel Prize recipient for Economics in the year 1905? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize in Economics awarded in 1905.,False,0.0,0.472946
row-9657,"Who won the Nobel Prize for Economics in 1905? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize for Economics awarded in 1905.,False,0.0,0.480954
row-9658,"Who was granted the Nobel Prize for Economics in 1905? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize for Economics awarded in 1905.,False,0.0,0.480954
row-9659,"Who was bestowed with the Nobel Prize for Economics in the year 1905? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize for Economics awarded in the year 1905.,False,0.0,0.457315
row-9660,"Who was awarded the Nobel Prize in Physics for the year 1906? [first name + last name only] if multiple person, give one name only.",J. J. Thomson,Marie Curie,False,0.0,0.526189
row-9661,"Which individual received the Nobel Prize for Physics in 1906? [first name + last name only] if multiple person, give one name only.",J. J. Thomson,The individual who received the Nobel Prize for Physics in 1906 was Joseph.,False,0.0,0.553253
row-9662,"Who emerged as the winner of the Nobel Prize in Physics in 1906? [first name + last name only] if multiple person, give one name only.",J. J. Thomson,The winner of the Nobel Prize in Physics in 1906 was Sir J.J. Thomson.,False,0.14285714285714285,0.691430
row-9663,"Who claimed the Nobel Prize for Physics in the year 1906? [first name + last name only] if multiple person, give one name only.",J. J. Thomson,Heike Kamerlingh Onnes,False,0.0,0.316783
row-9664,"In 1906, who was the recipient of the Nobel Prize in Physics? [first name + last name only] if multiple person, give one name only.",J. J. Thomson,"Please note that in 1906, the Nobel Prize in Physics was awarded jointly to multiple recipients. The main recipient was often considered to be **Hertz**.",False,0.0,0.473751
row-9665,"Who attained the Nobel Prize for Physics in 1906? [first name + last name only] if multiple person, give one name only.",J. J. Thomson,Marie Curie,False,0.0,0.526189
row-9666,"Who was the laureate of the Nobel Prize for Physics in 1906? [first name + last name only] if multiple person, give one name only.",J. J. Thomson,Heike Kamerlingh Onnes,False,0.0,0.316783
row-9667,"Who achieved the Nobel Prize in Physics for the year 1906? [first name + last name only] if multiple person, give one name only.",J. J. Thomson,Heike Kamerlingh Onnes,False,0.0,0.316783
row-9668,"Who secured the Nobel Prize for Physics in 1906? [first name + last name only] if multiple person, give one name only.",J. J. Thomson,Heike Kamerlingh Onnes,False,0.0,0.316783
row-9669,"Who garnered the Nobel Prize for Physics in 1906? [first name + last name only] if multiple person, give one name only.",J. J. Thomson,Aston,False,0.0,0.290755
row-9670,"Who was honored with the Nobel Prize for Physics in 1906? [first name + last name only] if multiple person, give one name only.",J. J. Thomson,Heike Kamerlingh Onnes,False,0.0,0.316783
row-9671,"Who was the Nobel Prize recipient for Physics in the year 1906? [first name + last name only] if multiple person, give one name only.",J. J. Thomson,Heike Kamerlingh Onnes,False,0.0,0.316783
row-9672,"Who won the Nobel Prize for Physics in 1906? [first name + last name only] if multiple person, give one name only.",J. J. Thomson,Heike Kamerlingh Onnes,False,0.0,0.316783
row-9673,"Who was granted the Nobel Prize for Physics in 1906? [first name + last name only] if multiple person, give one name only.",J. J. Thomson,The Nobel Prize for Physics in 1906 was awarded to Sir J. J. Thomson.,False,0.2666666666666667,0.692326
row-9674,"Who was bestowed with the Nobel Prize for Physics in the year 1906? [first name + last name only] if multiple person, give one name only.",J. J. Thomson,The Nobel Prize for Physics in 1906 was awarded to Joseph Thomson.,False,0.14285714285714285,0.643880
row-9675,"Who was awarded the Nobel Prize in Chemistry for the year 1906? [first name + last name only] if multiple person, give one name only.",Henri Moissan,The Nobel Prize in Chemistry for the year 1906 was awarded to Henri Moissan.,False,0.2666666666666667,0.602681
row-9676,"Which individual received the Nobel Prize for Chemistry in 1906? [first name + last name only] if multiple person, give one name only.",Henri Moissan,Hermann,False,0.0,0.493673
row-9677,"Who emerged as the winner of the Nobel Prize in Chemistry in 1906? [first name + last name only] if multiple person, give one name only.",Henri Moissan,"Yes, the winner of the Nobel Prize in Chemistry in 1906 was Henri Moissan.",False,0.2857142857142857,0.607689
row-9678,"Who claimed the Nobel Prize for Chemistry in the year 1906? [first name + last name only] if multiple person, give one name only.",Henri Moissan,Henri.,False,0.6666666666666666,0.643108
row-9679,"In 1906, who was the recipient of the Nobel Prize in Chemistry? [first name + last name only] if multiple person, give one name only.",Henri Moissan,"Sorry, but I can't provide that information.",False,0.0,0.446745
row-9680,"Who attained the Nobel Prize for Chemistry in 1906? [first name + last name only] if multiple person, give one name only.",Henri Moissan,Henri Moissan,True,1.0,1.000000
row-9681,"Who was the laureate of the Nobel Prize for Chemistry in 1906? [first name + last name only] if multiple person, give one name only.",Henri Moissan,Henriëtte,False,0.0,0.646510
row-9682,"Who achieved the Nobel Prize in Chemistry for the year 1906? [first name + last name only] if multiple person, give one name only.",Henri Moissan,Haber,False,0.0,0.553793
row-9683,"Who secured the Nobel Prize for Chemistry in 1906? [first name + last name only] if multiple person, give one name only.",Henri Moissan,Kekulé,False,0.0,0.502940
row-9684,"Who garnered the Nobel Prize for Chemistry in 1906? [first name + last name only] if multiple person, give one name only.",Henri Moissan,Marie Curie,False,0.0,0.674218
row-9685,"Who was honored with the Nobel Prize for Chemistry in 1906? [first name + last name only] if multiple person, give one name only.",Henri Moissan,Alfred Nobel,False,0.0,0.580709
row-9686,"Who was the Nobel Prize recipient for Chemistry in the year 1906? [first name + last name only] if multiple person, give one name only.",Henri Moissan,Haber,False,0.0,0.553793
row-9687,"Who won the Nobel Prize for Chemistry in 1906? [first name + last name only] if multiple person, give one name only.",Henri Moissan,Marie Curie,False,0.0,0.674218
row-9688,"Who was granted the Nobel Prize for Chemistry in 1906? [first name + last name only] if multiple person, give one name only.",Henri Moissan,Marie Curie,False,0.0,0.674218
row-9689,"Who was bestowed with the Nobel Prize for Chemistry in the year 1906? [first name + last name only] if multiple person, give one name only.",Henri Moissan,Marie Curie,False,0.0,0.674218
row-9690,"Who was awarded the Nobel Prize in Medicine for the year 1906? [first name + last name only] if multiple person, give one name only.",Camillo Golgi;Santiago Ramón y Cajal,Alfred Nobel was not awarded the Nobel Prize in Medicine in 1906. The Nobel Prize in Physiology or Medicine for 1906 was awarded to Camillo Golgi.,False,0.09523809523809523,0.512910
row-9691,"Which individual received the Nobel Prize for Medicine in 1906? [first name + last name only] if multiple person, give one name only.",Camillo Golgi;Santiago Ramón y Cajal,Alfred Nobel,False,0.0,0.377297
row-9692,"Who emerged as the winner of the Nobel Prize in Medicine in 1906? [first name + last name only] if multiple person, give one name only.",Camillo Golgi;Santiago Ramón y Cajal,Alfred Nobel,False,0.0,0.377297
row-9693,"Who claimed the Nobel Prize for Medicine in the year 1906? [first name + last name only] if multiple person, give one name only.",Camillo Golgi;Santiago Ramón y Cajal,Paul Ehrlich,False,0.0,0.409542
row-9694,"In 1906, who was the recipient of the Nobel Prize in Medicine? [first name + last name only] if multiple person, give one name only.",Camillo Golgi;Santiago Ramón y Cajal,The recipient of the Nobel Prize in Medicine in 1906 was Camillo Golgi.,False,0.12500000000000003,0.537339
row-9695,"Who attained the Nobel Prize for Medicine in 1906? [first name + last name only] if multiple person, give one name only.",Camillo Golgi;Santiago Ramón y Cajal,Albert Лайн ,False,0.0,0.305438
row-9696,"Who was the laureate of the Nobel Prize for Medicine in 1906? [first name + last name only] if multiple person, give one name only.",Camillo Golgi;Santiago Ramón y Cajal,Alfred Nobel,False,0.0,0.377297
row-9697,"Who achieved the Nobel Prize in Medicine for the year 1906? [first name + last name only] if multiple person, give one name only.",Camillo Golgi;Santiago Ramón y Cajal,The Nobel Prize in Medicine for the year 1906 was awarded to Camillo Golgi.,False,0.1111111111111111,0.543089
row-9698,"Who secured the Nobel Prize for Medicine in 1906? [first name + last name only] if multiple person, give one name only.",Camillo Golgi;Santiago Ramón y Cajal,Alfred Nobel,False,0.0,0.377297
row-9699,"Who garnered the Nobel Prize for Medicine in 1906? [first name + last name only] if multiple person, give one name only.",Camillo Golgi;Santiago Ramón y Cajal,Alfred Nobel,False,0.0,0.377297
row-9700,"Who was honored with the Nobel Prize for Medicine in 1906? [first name + last name only] if multiple person, give one name only.",Camillo Golgi;Santiago Ramón y Cajal,CamilloGolgi,False,0.0,0.601515
row-9701,"Who was the Nobel Prize recipient for Medicine in the year 1906? [first name + last name only] if multiple person, give one name only.",Camillo Golgi;Santiago Ramón y Cajal,Camillo,False,0.33333333333333337,0.597295
row-9702,"Who won the Nobel Prize for Medicine in 1906? [first name + last name only] if multiple person, give one name only.",Camillo Golgi;Santiago Ramón y Cajal,Errington,False,0.0,0.400570
row-9703,"Who was granted the Nobel Prize for Medicine in 1906? [first name + last name only] if multiple person, give one name only.",Camillo Golgi;Santiago Ramón y Cajal,Alfred Nobel,False,0.0,0.377297
row-9704,"Who was bestowed with the Nobel Prize for Medicine in the year 1906? [first name + last name only] if multiple person, give one name only.",Camillo Golgi;Santiago Ramón y Cajal,Camillo,False,0.33333333333333337,0.597295
row-9705,"Who was awarded the Nobel Prize in Literature for the year 1906? [first name + last name only] if multiple person, give one name only.",Giosuè Carducci,The Nobel Prize in Literature for 1906 was awarded to J. M.,False,0.0,0.396301
row-9706,"Which individual received the Nobel Prize for Literature in 1906? [first name + last name only] if multiple person, give one name only.",Giosuè Carducci,Gísli Guðjónsson,False,0.0,0.408743
row-9707,"Who emerged as the winner of the Nobel Prize in Literature in 1906? [first name + last name only] if multiple person, give one name only.",Giosuè Carducci,The winner of the Nobel Prize in Literature in 1906 was Giosuè.,False,0.16666666666666669,0.560961
row-9708,"Who claimed the Nobel Prize for Literature in the year 1906? [first name + last name only] if multiple person, give one name only.",Giosuè Carducci,Giosuè,False,0.6666666666666666,0.724592
row-9709,"In 1906, who was the recipient of the Nobel Prize in Literature? [first name + last name only] if multiple person, give one name only.",Giosuè Carducci,Galsworthy,False,0.0,0.461903
row-9710,"Who attained the Nobel Prize for Literature in 1906? [first name + last name only] if multiple person, give one name only.",Giosuè Carducci,Giosuè,False,0.6666666666666666,0.724592
row-9711,"Who was the laureate of the Nobel Prize for Literature in 1906? [first name + last name only] if multiple person, give one name only.",Giosuè Carducci,Gorky,False,0.0,0.438266
row-9712,"Who achieved the Nobel Prize in Literature for the year 1906? [first name + last name only] if multiple person, give one name only.",Giosuè Carducci,Gabay,False,0.0,0.401663
row-9713,"Who secured the Nobel Prize for Literature in 1906? [first name + last name only] if multiple person, give one name only.",Giosuè Carducci,Giosuè,False,0.6666666666666666,0.724592
row-9714,"Who garnered the Nobel Prize for Literature in 1906? [first name + last name only] if multiple person, give one name only.",Giosuè Carducci,Gerhart Hauptmann,False,0.0,0.496695
row-9715,"Who was honored with the Nobel Prize for Literature in 1906? [first name + last name only] if multiple person, give one name only.",Giosuè Carducci,The Nobel Prize for Literature in 1906 was awarded to Giosuè.,False,0.15384615384615385,0.549326
row-9716,"Who was the Nobel Prize recipient for Literature in the year 1906? [first name + last name only] if multiple person, give one name only.",Giosuè Carducci,Gamsky,False,0.0,0.481697
row-9717,"Who won the Nobel Prize for Literature in 1906? [first name + last name only] if multiple person, give one name only.",Giosuè Carducci,Giosuè,False,0.6666666666666666,0.724592
row-9718,"Who was granted the Nobel Prize for Literature in 1906? [first name + last name only] if multiple person, give one name only.",Giosuè Carducci,Gelett,False,0.0,0.422591
row-9719,"Who was bestowed with the Nobel Prize for Literature in the year 1906? [first name + last name only] if multiple person, give one name only.",Giosuè Carducci,Giosuè,False,0.6666666666666666,0.724592
row-9720,"Who was awarded the Nobel Prize in Peace for the year 1906? [first name + last name only] if multiple person, give one name only.",Theodore Roosevelt,The Nobel Peace Prize for the year 1906 was awarded to Bertha von Suttner.,False,0.0,0.476517
row-9721,"Which individual received the Nobel Prize for Peace in 1906? [first name + last name only] if multiple person, give one name only.",Theodore Roosevelt,Randal,False,0.0,0.495898
row-9722,"Who emerged as the winner of the Nobel Prize in Peace in 1906? [first name + last name only] if multiple person, give one name only.",Theodore Roosevelt,The winner of the Nobel Peace Prize in 1906 was Henry Dunant.,False,0.0,0.541728
row-9723,"Who claimed the Nobel Prize for Peace in the year 1906? [first name + last name only] if multiple person, give one name only.",Theodore Roosevelt,Of course. The person who claimed the Nobel Prize for Peace in 1906 was Henry Dunant.,False,0.0,0.484553
row-9724,"In 1906, who was the recipient of the Nobel Prize in Peace? [first name + last name only] if multiple person, give one name only.",Theodore Roosevelt,Henry Dunant,False,0.0,0.610852
row-9725,"Who attained the Nobel Prize for Peace in 1906? [first name + last name only] if multiple person, give one name only.",Theodore Roosevelt,The Nobel Prize for Peace in 1906 was awarded to Henry Dunant.,False,0.0,0.538075
row-9726,"Who was the laureate of the Nobel Prize for Peace in 1906? [first name + last name only] if multiple person, give one name only.",Theodore Roosevelt,Sókratês,False,0.0,0.512564
row-9727,"Who achieved the Nobel Prize in Peace for the year 1906? [first name + last name only] if multiple person, give one name only.",Theodore Roosevelt,César,False,0.0,0.536878
row-9728,"Who secured the Nobel Prize for Peace in 1906? [first name + last name only] if multiple person, give one name only.",Theodore Roosevelt,Bertha,False,0.0,0.498740
row-9729,"Who garnered the Nobel Prize for Peace in 1906? [first name + last name only] if multiple person, give one name only.",Theodore Roosevelt,Fridtjof Nansen,False,0.0,0.423151
row-9730,"Who was honored with the Nobel Prize for Peace in 1906? [first name + last name only] if multiple person, give one name only.",Theodore Roosevelt,The Nobel Peace Prize in 1906 was awarded to Theodore Roosevel.,False,0.15384615384615385,0.534071
row-9731,"Who was the Nobel Prize recipient for Peace in the year 1906? [first name + last name only] if multiple person, give one name only.",Theodore Roosevelt,Henry Lodge,False,0.0,0.615959
row-9732,"Who won the Nobel Prize for Peace in 1906? [first name + last name only] if multiple person, give one name only.",Theodore Roosevelt,Bertha,False,0.0,0.498740
row-9733,"Who was granted the Nobel Prize for Peace in 1906? [first name + last name only] if multiple person, give one name only.",Theodore Roosevelt,Marconi,False,0.0,0.551117
row-9734,"Who was bestowed with the Nobel Prize for Peace in the year 1906? [first name + last name only] if multiple person, give one name only.",Theodore Roosevelt,The Nobel Peace Prize in 1906 was awarded to Henry Dunant.,False,0.0,0.559236
row-9735,"Who was awarded the Nobel Prize in Economics for the year 1906? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize in Economics awarded in 1906.,False,0.0,0.469349
row-9736,"Which individual received the Nobel Prize for Economics in 1906? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize in Economics awarded in 1906.,False,0.0,0.469349
row-9737,"Who emerged as the winner of the Nobel Prize in Economics in 1906? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize in Economics awarded in 1906.,False,0.0,0.469349
row-9738,"Who claimed the Nobel Prize for Economics in the year 1906? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize for Economics awarded in 1906.,False,0.0,0.478046
row-9739,"In 1906, who was the recipient of the Nobel Prize in Economics? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize in Economics awarded in 1906.,False,0.0,0.469349
row-9740,"Who attained the Nobel Prize for Economics in 1906? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize in Economics awarded in 1906.,False,0.0,0.469349
row-9741,"Who was the laureate of the Nobel Prize for Economics in 1906? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize in Economics awarded in 1906.,False,0.0,0.469349
row-9742,"Who achieved the Nobel Prize in Economics for the year 1906? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize in Economics awarded in 1906.,False,0.0,0.469349
row-9743,"Who secured the Nobel Prize for Economics in 1906? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize in Economics awarded in 1906.,False,0.0,0.469349
row-9744,"Who garnered the Nobel Prize for Economics in 1906? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize in Economics awarded in 1906.,False,0.0,0.469349
